entry,at,order
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:00:14.764Z,160108561476800
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:00:13.919Z,160108561391900
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:00:10.010Z,160108561001100
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 12",2020-09-26T02:00:07.750Z,160108560775107
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-09-26T02:00:07.750Z,160108560775106
"Your hand is 9♠, 2♦",2020-09-26T02:00:07.750Z,160108560775104
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (277) | #5 ""Katelyn @ n8SGnipovE"" (500) | #6 ""Aiden @ 9E_m9T7j79"" (869) | #7 ""Speedy @ Wx7WWwDMS7"" (754)",2020-09-26T02:00:07.750Z,160108560775101
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T02:00:07.750Z,160108560775100
"""Katelyn @ n8SGnipovE"" shows a 6♣, 7♦.",2020-09-26T02:00:05.834Z,160108560583500
"Undealt cards: 10♥, A♠, 8♠, A♥ [Q♦]",2020-09-26T02:00:03.136Z,160108560313700
"""Tristan @ 5N06FS8FIV"" shows a K♣, A♣.",2020-09-26T02:00:02.999Z,160108560300100
"-- ending hand #38 --",2020-09-26T02:00:00.422Z,160108560042302
"""Tristan @ 5N06FS8FIV"" collected 104 from pot",2020-09-26T02:00:00.422Z,160108560042301
"Uncalled bet of 40 returned to ""Tristan @ 5N06FS8FIV""",2020-09-26T02:00:00.422Z,160108560042300
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:59:59.612Z,160108559961300
"""Tristan @ 5N06FS8FIV"" raises to 62",2020-09-26T01:59:55.056Z,160108559505700
"""Katelyn @ n8SGnipovE"" bets 22",2020-09-26T01:59:47.565Z,160108558756500
"turn: 10♥, A♠, 8♠ [A♥]",2020-09-26T01:59:42.099Z,160108558210000
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:59:41.282Z,160108558128300
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:59:40.463Z,160108558046300
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T01:59:37.796Z,160108557779700
"flop:  [10♥, A♠, 8♠]",2020-09-26T01:59:31.046Z,160108557104700
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:59:30.242Z,160108557024300
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T01:59:28.448Z,160108556844900
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:59:24.846Z,160108556484700
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:59:24.015Z,160108556401600
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-09-26T01:59:22.641Z,160108556264207
"""Katelyn @ n8SGnipovE"" posts a small blind of 4",2020-09-26T01:59:22.641Z,160108556264206
"Your hand is 5♦, 6♦",2020-09-26T01:59:22.641Z,160108556264204
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (219) | #5 ""Katelyn @ n8SGnipovE"" (546) | #6 ""Aiden @ 9E_m9T7j79"" (881) | #7 ""Speedy @ Wx7WWwDMS7"" (754)",2020-09-26T01:59:22.641Z,160108556264201
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T01:59:22.641Z,160108556264200
"Undealt cards: 4♦, 8♠, 9♠ [A♣, 7♦]",2020-09-26T01:59:18.467Z,160108555846800
"-- ending hand #37 --",2020-09-26T01:59:16.729Z,160108555673002
"""Aiden @ 9E_m9T7j79"" collected 28 from pot",2020-09-26T01:59:16.729Z,160108555673001
"Uncalled bet of 21 returned to ""Aiden @ 9E_m9T7j79""",2020-09-26T01:59:16.729Z,160108555673000
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:59:15.919Z,160108555592000
"""Aiden @ 9E_m9T7j79"" bets 21",2020-09-26T01:59:11.993Z,160108555199400
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T01:59:07.569Z,160108554757000
"flop:  [4♦, 8♠, 9♠]",2020-09-26T01:59:02.301Z,160108554230200
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T01:59:01.492Z,160108554149300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:58:58.198Z,160108553819900
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:58:45.925Z,160108552592600
"""Aiden @ 9E_m9T7j79"" calls 12",2020-09-26T01:58:45.090Z,160108552509100
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-09-26T01:58:36.582Z,160108551658309
"""Tristan @ 5N06FS8FIV"" posts a small blind of 4",2020-09-26T01:58:36.582Z,160108551658308
"Your hand is 6♠, 7♠",2020-09-26T01:58:36.582Z,160108551658306
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (223) | #5 ""Katelyn @ n8SGnipovE"" (558) | #6 ""Aiden @ 9E_m9T7j79"" (865) | #7 ""Speedy @ Wx7WWwDMS7"" (754)",2020-09-26T01:58:36.582Z,160108551658303
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T01:58:36.582Z,160108551658302
"The game's small blind was changed from 6 to 12.",2020-09-26T01:58:36.582Z,160108551658301
"The game's big blind was changed from 2 to 4.",2020-09-26T01:58:36.582Z,160108551658300
"-- ending hand #36 --",2020-09-26T01:58:33.660Z,160108551366602
"""Speedy @ Wx7WWwDMS7"" collected 90 from pot",2020-09-26T01:58:33.660Z,160108551366601
"Uncalled bet of 150 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T01:58:33.660Z,160108551366600
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:58:32.853Z,160108551285400
"""Speedy @ Wx7WWwDMS7"" bets 150",2020-09-26T01:58:30.459Z,160108551046000
"river: K♣, 2♠, 9♦, Q♥ [K♥]",2020-09-26T01:58:24.155Z,160108550415800
"""Katelyn @ n8SGnipovE"" calls 24",2020-09-26T01:58:23.347Z,160108550334800
"""Speedy @ Wx7WWwDMS7"" bets 24",2020-09-26T01:58:21.317Z,160108550131800
"turn: K♣, 2♠, 9♦ [Q♥]",2020-09-26T01:58:15.125Z,160108549512600
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T01:58:14.321Z,160108549432200
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:58:12.476Z,160108549247600
"""Speedy @ Wx7WWwDMS7"" bets 12",2020-09-26T01:58:10.595Z,160108549059600
"flop:  [K♣, 2♠, 9♦]",2020-09-26T01:58:01.486Z,160108548148700
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:58:00.673Z,160108548067300
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:57:59.847Z,160108547984800
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:57:47.954Z,160108546795700
"""Katelyn @ n8SGnipovE"" calls 6",2020-09-26T01:57:34.932Z,160108545493300
"""Tristan @ 5N06FS8FIV"" posts a big blind of 6",2020-09-26T01:57:31.808Z,160108545181208
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 2",2020-09-26T01:57:31.808Z,160108545181207
"Your hand is 6♦, 9♠",2020-09-26T01:57:31.808Z,160108545181105
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (229) | #5 ""Katelyn @ n8SGnipovE"" (600) | #6 ""Aiden @ 9E_m9T7j79"" (865) | #7 ""Speedy @ Wx7WWwDMS7"" (706)",2020-09-26T01:57:31.808Z,160108545181102
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T01:57:31.808Z,160108545181101
"The player ""Khicon @ AftJNm6axT"" quits the game with a stack of 0.",2020-09-26T01:57:31.808Z,160108545181100
"-- ending hand #35 --",2020-09-26T01:57:25.790Z,160108544579201
"""Speedy @ Wx7WWwDMS7"" collected 10 from pot with Three of a Kind, 8's (combination: 8♠, 8♥, 8♣, Q♥, 7♣)",2020-09-26T01:57:25.790Z,160108544579200
"river: 8♣, 7♣, 5♥, Q♥ [6♣]",2020-09-26T01:57:22.773Z,160108544277700
"turn: 8♣, 7♣, 5♥ [Q♥]",2020-09-26T01:57:19.752Z,160108543975400
"flop:  [8♣, 7♣, 5♥]",2020-09-26T01:57:16.732Z,160108543673300
"""Khicon @ AftJNm6axT"" shows a J♠, 8♦.",2020-09-26T01:57:13.714Z,160108543371502
"""Speedy @ Wx7WWwDMS7"" shows a 8♠, 8♥.",2020-09-26T01:57:13.714Z,160108543371501
"Uncalled bet of 2 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T01:57:13.714Z,160108543371500
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:57:12.908Z,160108543290900
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:57:05.142Z,160108542514300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:56:54.883Z,160108541488400
"""Khicon @ AftJNm6axT"" calls 4 and go all in",2020-09-26T01:56:54.056Z,160108541405700
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 6",2020-09-26T01:56:52.413Z,160108541241708
"""Aiden @ 9E_m9T7j79"" posts a small blind of 2",2020-09-26T01:56:52.413Z,160108541241707
"Your hand is 10♠, 2♣",2020-09-26T01:56:52.413Z,160108541241704
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (229) | #5 ""Katelyn @ n8SGnipovE"" (600) | #6 ""Aiden @ 9E_m9T7j79"" (867) | #7 ""Speedy @ Wx7WWwDMS7"" (700) | #9 ""Khicon @ AftJNm6axT"" (4)",2020-09-26T01:56:52.413Z,160108541241701
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T01:56:52.413Z,160108541241700
"-- ending hand #34 --",2020-09-26T01:56:45.884Z,160108540588503
"""Khicon @ AftJNm6axT"" shows a 10♦, J♦.",2020-09-26T01:56:45.884Z,160108540588502
"""Speedy @ Wx7WWwDMS7"" collected 700 from pot with Straight, A High (combination: A♥, K♦, Q♠, J♠, 10♣)",2020-09-26T01:56:45.884Z,160108540588501
"""Speedy @ Wx7WWwDMS7"" shows a Q♠, A♥.",2020-09-26T01:56:45.884Z,160108540588500
"""Khicon @ AftJNm6axT"" calls 320",2020-09-26T01:56:45.071Z,160108540507200
"""Speedy @ Wx7WWwDMS7"" raises to 320 and go all in",2020-09-26T01:56:31.214Z,160108539121500
"""Khicon @ AftJNm6axT"" bets 30",2020-09-26T01:56:25.493Z,160108538549400
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:56:21.284Z,160108538128500
"river: 7♣, J♠, K♦, 3♥ [10♣]",2020-09-26T01:56:16.418Z,160108537642700
"""Khicon @ AftJNm6axT"" checks",2020-09-26T01:56:15.613Z,160108537561400
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:56:12.126Z,160108537212700
"turn: 7♣, J♠, K♦ [3♥]",2020-09-26T01:55:59.387Z,160108535938900
"""Speedy @ Wx7WWwDMS7"" calls 20",2020-09-26T01:55:58.576Z,160108535857700
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:55:56.075Z,160108535607600
"""Khicon @ AftJNm6axT"" raises to 20",2020-09-26T01:55:55.227Z,160108535522800
"""Speedy @ Wx7WWwDMS7"" bets 10",2020-09-26T01:55:50.557Z,160108535055700
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:55:46.672Z,160108534667300
"flop:  [7♣, J♠, K♦]",2020-09-26T01:55:33.426Z,160108533342800
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:55:32.622Z,160108533262300
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:55:22.905Z,160108532290600
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:55:21.999Z,160108532200000
"""Khicon @ AftJNm6axT"" calls 6",2020-09-26T01:55:21.180Z,160108532118100
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:55:20.358Z,160108532035900
"""Aiden @ 9E_m9T7j79"" posts a big blind of 6",2020-09-26T01:55:16.355Z,160108531635608
"""Katelyn @ n8SGnipovE"" posts a small blind of 2",2020-09-26T01:55:16.355Z,160108531635607
"Your hand is 10♥, 9♥",2020-09-26T01:55:16.355Z,160108531635604
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (229) | #5 ""Katelyn @ n8SGnipovE"" (602) | #6 ""Aiden @ 9E_m9T7j79"" (873) | #7 ""Speedy @ Wx7WWwDMS7"" (346) | #9 ""Khicon @ AftJNm6axT"" (350)",2020-09-26T01:55:16.355Z,160108531635601
"-- starting hand #34  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T01:55:16.355Z,160108531635600
"-- ending hand #33 --",2020-09-26T01:55:13.438Z,160108531343902
"""Katelyn @ n8SGnipovE"" collected 162 from pot",2020-09-26T01:55:13.438Z,160108531343901
"Uncalled bet of 40 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T01:55:13.438Z,160108531343900
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:55:12.622Z,160108531262200
"""Katelyn @ n8SGnipovE"" bets 40",2020-09-26T01:55:10.644Z,160108531064500
"river: 8♥, 6♣, A♥, K♦ [J♦]",2020-09-26T01:55:02.851Z,160108530286700
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:55:02.044Z,160108530204500
"""Khicon @ AftJNm6axT"" calls 45",2020-09-26T01:54:57.501Z,160108529750200
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:54:52.624Z,160108529262500
"""Katelyn @ n8SGnipovE"" bets 45",2020-09-26T01:54:45.300Z,160108528530100
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:54:40.042Z,160108528004300
"turn: 8♥, 6♣, A♥ [K♦]",2020-09-26T01:54:37.879Z,160108527788100
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:54:37.072Z,160108527707300
"""Khicon @ AftJNm6axT"" calls 12",2020-09-26T01:54:36.194Z,160108527619500
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T01:54:33.459Z,160108527346000
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T01:54:29.154Z,160108526915500
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:54:20.653Z,160108526065400
"flop:  [8♥, 6♣, A♥]",2020-09-26T01:54:16.546Z,160108525654900
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T01:54:15.736Z,160108525573700
"""Tristan @ 5N06FS8FIV"" calls 6",2020-09-26T01:54:12.731Z,160108525273200
"""Khicon @ AftJNm6axT"" calls 6",2020-09-26T01:54:11.911Z,160108525191200
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:54:08.129Z,160108524813000
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:54:04.299Z,160108524430000
"""Katelyn @ n8SGnipovE"" posts a big blind of 6",2020-09-26T01:53:56.455Z,160108523645909
"""Tristan @ 5N06FS8FIV"" posts a small blind of 2",2020-09-26T01:53:56.455Z,160108523645908
"Your hand is 6♦, 2♦",2020-09-26T01:53:56.455Z,160108523645905
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (247) | #5 ""Katelyn @ n8SGnipovE"" (503) | #6 ""Aiden @ 9E_m9T7j79"" (873) | #7 ""Speedy @ Wx7WWwDMS7"" (364) | #9 ""Khicon @ AftJNm6axT"" (413)",2020-09-26T01:53:56.455Z,160108523645902
"-- starting hand #33  (No Limit Texas Hold'em) (dead button) --",2020-09-26T01:53:56.455Z,160108523645901
"The player ""Hillel @ bY8SFaKAPe"" quits the game with a stack of 0.",2020-09-26T01:53:56.455Z,160108523645900
"-- ending hand #32 --",2020-09-26T01:53:50.429Z,160108523043101
"""Aiden @ 9E_m9T7j79"" collected 394 from pot with Pair, A's (combination: A♦, A♠, Q♦, J♠, 6♠)",2020-09-26T01:53:50.429Z,160108523043100
"river: Q♦, 2♣, 3♠, J♠ [6♠]",2020-09-26T01:53:47.416Z,160108522741900
"turn: Q♦, 2♣, 3♠ [J♠]",2020-09-26T01:53:44.397Z,160108522439900
"""Aiden @ 9E_m9T7j79"" shows a A♦, A♠.",2020-09-26T01:53:41.380Z,160108522138102
"""Hillel @ bY8SFaKAPe"" shows a K♥, Q♥.",2020-09-26T01:53:41.380Z,160108522138101
"Uncalled bet of 28 returned to ""Aiden @ 9E_m9T7j79""",2020-09-26T01:53:41.380Z,160108522138100
"""Hillel @ bY8SFaKAPe"" calls 122 and go all in",2020-09-26T01:53:40.576Z,160108522057700
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:53:36.099Z,160108521610000
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:53:35.257Z,160108521525800
"""Aiden @ 9E_m9T7j79"" raises to 150",2020-09-26T01:53:30.995Z,160108521099600
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:53:22.595Z,160108520259600
"""Hillel @ bY8SFaKAPe"" bets 60",2020-09-26T01:53:20.463Z,160108520046400
"flop:  [Q♦, 2♣, 3♠]",2020-09-26T01:53:04.504Z,160108518450700
"""Tristan @ 5N06FS8FIV"" calls 30",2020-09-26T01:53:03.698Z,160108518369900
"""Hillel @ bY8SFaKAPe"" calls 30",2020-09-26T01:52:59.964Z,160108517996500
"""Khicon @ AftJNm6axT"" calls 30",2020-09-26T01:52:54.177Z,160108517417800
"""Speedy @ Wx7WWwDMS7"" calls 30",2020-09-26T01:52:46.497Z,160108516649800
"""Aiden @ 9E_m9T7j79"" raises to 30",2020-09-26T01:52:41.456Z,160108516145700
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:52:33.149Z,160108515315000
"""Hillel @ bY8SFaKAPe"" calls 12",2020-09-26T01:52:32.326Z,160108515232700
"""Khicon @ AftJNm6axT"" calls 12",2020-09-26T01:52:27.352Z,160108514735300
"""Speedy @ Wx7WWwDMS7"" raises to 12",2020-09-26T01:52:20.888Z,160108514088900
"""Aiden @ 9E_m9T7j79"" calls 6",2020-09-26T01:52:16.629Z,160108513663000
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:52:09.275Z,160108512927500
"""Tristan @ 5N06FS8FIV"" posts a big blind of 6",2020-09-26T01:52:06.475Z,160108512647709
"""Hillel @ bY8SFaKAPe"" posts a small blind of 2",2020-09-26T01:52:06.475Z,160108512647708
"Your hand is A♦, A♠",2020-09-26T01:52:06.475Z,160108512647705
"Player stacks: #2 ""Hillel @ bY8SFaKAPe"" (152) | #3 ""Tristan @ 5N06FS8FIV"" (277) | #5 ""Katelyn @ n8SGnipovE"" (503) | #6 ""Aiden @ 9E_m9T7j79"" (631) | #7 ""Speedy @ Wx7WWwDMS7"" (394) | #9 ""Khicon @ AftJNm6axT"" (443)",2020-09-26T01:52:06.475Z,160108512647701
"-- starting hand #32  (No Limit Texas Hold'em) (dealer: ""Khicon @ AftJNm6axT"") --",2020-09-26T01:52:06.475Z,160108512647700
"""Tristan @ 5N06FS8FIV"" shows a 5♠, 10♠.",2020-09-26T01:52:04.401Z,160108512440700
"Undealt cards: Q♠, K♣, 2♠ [8♣, 3♦]",2020-09-26T01:52:01.922Z,160108512192400
"-- ending hand #31 --",2020-09-26T01:51:59.822Z,160108511982302
"""Khicon @ AftJNm6axT"" collected 18 from pot",2020-09-26T01:51:59.822Z,160108511982301
"Uncalled bet of 6 returned to ""Khicon @ AftJNm6axT""",2020-09-26T01:51:59.822Z,160108511982300
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:51:59.016Z,160108511901700
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:51:55.935Z,160108511593500
"""Khicon @ AftJNm6axT"" bets 6",2020-09-26T01:51:49.699Z,160108510970000
"flop:  [Q♠, K♣, 2♠]",2020-09-26T01:51:42.020Z,160108510202100
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:51:41.213Z,160108510121400
"""Khicon @ AftJNm6axT"" calls 6",2020-09-26T01:51:40.372Z,160108510037300
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:51:39.551Z,160108509955200
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:51:38.723Z,160108509872400
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:51:31.881Z,160108509188200
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:51:29.514Z,160108508951500
"""Hillel @ bY8SFaKAPe"" posts a big blind of 6",2020-09-26T01:51:27.294Z,160108508729509
"""Khicon @ AftJNm6axT"" posts a small blind of 2",2020-09-26T01:51:27.294Z,160108508729508
"Your hand is 9♥, 5♣",2020-09-26T01:51:27.294Z,160108508729505
"Player stacks: #2 ""Hillel @ bY8SFaKAPe"" (158) | #3 ""Tristan @ 5N06FS8FIV"" (277) | #5 ""Katelyn @ n8SGnipovE"" (503) | #6 ""Aiden @ 9E_m9T7j79"" (631) | #7 ""Speedy @ Wx7WWwDMS7"" (400) | #9 ""Khicon @ AftJNm6axT"" (431)",2020-09-26T01:51:27.294Z,160108508729501
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T01:51:27.294Z,160108508729500
"Undealt cards:  [Q♣, 8♦, 5♠, 10♣, 8♥]",2020-09-26T01:51:24.094Z,160108508409500
"-- ending hand #30 --",2020-09-26T01:51:21.388Z,160108508139102
"""Katelyn @ n8SGnipovE"" collected 14 from pot",2020-09-26T01:51:21.388Z,160108508139101
"Uncalled bet of 6 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T01:51:21.388Z,160108508139100
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:51:20.582Z,160108508058200
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:51:19.760Z,160108507976200
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:51:18.793Z,160108507879400
"""Katelyn @ n8SGnipovE"" raises to 12",2020-09-26T01:51:16.749Z,160108507674900
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:51:11.951Z,160108507195100
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:51:01.565Z,160108506156500
"""Khicon @ AftJNm6axT"" posts a big blind of 6",2020-09-26T01:50:57.931Z,160108505793209
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 2",2020-09-26T01:50:57.931Z,160108505793208
"Your hand is 8♠, 3♠",2020-09-26T01:50:57.931Z,160108505793205
"Player stacks: #2 ""Hillel @ bY8SFaKAPe"" (158) | #3 ""Tristan @ 5N06FS8FIV"" (277) | #5 ""Katelyn @ n8SGnipovE"" (495) | #6 ""Aiden @ 9E_m9T7j79"" (631) | #7 ""Speedy @ Wx7WWwDMS7"" (402) | #9 ""Khicon @ AftJNm6axT"" (437)",2020-09-26T01:50:57.931Z,160108505793201
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T01:50:57.931Z,160108505793200
"Undealt cards: 2♦, A♠, 8♦ [Q♦, 4♠]",2020-09-26T01:50:54.345Z,160108505434600
"-- ending hand #29 --",2020-09-26T01:50:51.989Z,160108505199002
"""Tristan @ 5N06FS8FIV"" collected 122 from pot",2020-09-26T01:50:51.989Z,160108505199001
"Uncalled bet of 155 returned to ""Tristan @ 5N06FS8FIV""",2020-09-26T01:50:51.989Z,160108505199000
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:50:51.183Z,160108505118400
"""Tristan @ 5N06FS8FIV"" raises to 167 and go all in",2020-09-26T01:50:44.481Z,160108504448200
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:50:42.445Z,160108504244600
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:50:39.877Z,160108503987800
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T01:50:38.253Z,160108503825400
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:50:35.291Z,160108503529200
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:50:33.845Z,160108503384600
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:50:32.036Z,160108503203600
"flop:  [2♦, A♠, 8♦]",2020-09-26T01:50:29.725Z,160108502972700
"""Hillel @ bY8SFaKAPe"" calls 24",2020-09-26T01:50:28.921Z,160108502892200
"""Speedy @ Wx7WWwDMS7"" calls 24",2020-09-26T01:50:25.155Z,160108502515600
"""Katelyn @ n8SGnipovE"" calls 24",2020-09-26T01:50:19.698Z,160108501969900
"""Tristan @ 5N06FS8FIV"" raises to 24",2020-09-26T01:50:16.054Z,160108501605500
"""Hillel @ bY8SFaKAPe"" calls 12",2020-09-26T01:50:12.607Z,160108501260800
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T01:50:08.612Z,160108500861700
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:50:07.086Z,160108500708700
"""Katelyn @ n8SGnipovE"" raises to 12",2020-09-26T01:50:04.145Z,160108500414500
"""Tristan @ 5N06FS8FIV"" calls 6",2020-09-26T01:50:00.740Z,160108500074100
"""Hillel @ bY8SFaKAPe"" calls 6",2020-09-26T01:49:59.901Z,160108499990200
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:49:39.135Z,160108497913600
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 6",2020-09-26T01:49:36.366Z,160108497636709
"""Aiden @ 9E_m9T7j79"" posts a small blind of 2",2020-09-26T01:49:36.366Z,160108497636708
"Your hand is 2♥, 4♣",2020-09-26T01:49:36.366Z,160108497636705
"Player stacks: #2 ""Hillel @ bY8SFaKAPe"" (182) | #3 ""Tristan @ 5N06FS8FIV"" (191) | #5 ""Katelyn @ n8SGnipovE"" (531) | #6 ""Aiden @ 9E_m9T7j79"" (633) | #7 ""Speedy @ Wx7WWwDMS7"" (426) | #9 ""Khicon @ AftJNm6axT"" (437)",2020-09-26T01:49:36.366Z,160108497636701
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T01:49:36.366Z,160108497636700
"-- ending hand #28 --",2020-09-26T01:49:30.459Z,160108497046002
"""Katelyn @ n8SGnipovE"" collected 54 from pot",2020-09-26T01:49:30.459Z,160108497046001
"Uncalled bet of 24 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T01:49:30.459Z,160108497046000
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:49:29.652Z,160108496965300
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:49:27.232Z,160108496723300
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:49:24.630Z,160108496463000
"""Katelyn @ n8SGnipovE"" bets 24",2020-09-26T01:49:21.133Z,160108496113400
"flop:  [2♠, K♥, 2♣]",2020-09-26T01:49:16.446Z,160108495644700
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:49:15.639Z,160108495564000
"""Khicon @ AftJNm6axT"" calls 12",2020-09-26T01:49:12.561Z,160108495256200
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T01:49:11.744Z,160108495174500
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:49:03.292Z,160108494329200
"""Katelyn @ n8SGnipovE"" raises to 12",2020-09-26T01:49:02.354Z,160108494235500
"""Tristan @ 5N06FS8FIV"" calls 6",2020-09-26T01:48:57.827Z,160108493782800
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:48:55.675Z,160108493567600
"""Khicon @ AftJNm6axT"" calls 6",2020-09-26T01:48:50.891Z,160108493089100
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:48:36.121Z,160108491612200
